filename,x1,y1,x2,y2
009116.jpg,66.37299346923828,103.12150573730469,150.37299346923828,195.1215057373047
003467.jpg,55.501434326171875,101.28449249267578,139.50143432617188,193.28449249267578
001437.jpg,40.62635803222656,97.65693664550781,124.62635803222656,189.6569366455078
000963.jpg,40.022972106933594,97.64238929748535,124.0229721069336,189.64238929748535
005243.jpg,49.9885311126709,97.05429458618164,133.9885311126709,189.05429458618164
009418.jpg,49.42027282714844,97.35771179199219,133.42027282714844,189.3577117919922
003581.jpg,37.24044609069824,94.67891311645508,121.24044609069824,186.67891311645508
000118.jpg,38.90425109863281,94.64933204650879,122.90425109863281,186.6493320465088
009771.jpg,44.848045349121094,98.2331428527832,128.8480453491211,190.2331428527832
008280.jpg,40.6416130065918,98.13385772705078,124.6416130065918,190.13385772705078
007143.jpg,51.753082275390625,97.90824890136719,135.75308227539062,189.9082489013672
005375.jpg,44.92290496826172,97.09109878540039,128.92290496826172,189.0910987854004
009207.jpg,49.482975006103516,98.11146926879883,133.48297500610352,190.11146926879883
000174.jpg,50.35245895385742,102.3194465637207,134.35245895385742,194.3194465637207
000846.jpg,53.18660354614258,96.4360122680664,137.18660354614258,188.4360122680664
005137.jpg,31.044879913330078,98.11427688598633,115.04487991333008,190.11427688598633
000728.jpg,35.54635238647461,101.66906356811523,119.54635238647461,193.66906356811523
005532.jpg,55.23705673217772,97.92659759521482,139.23705673217773,189.92659759521482
005991.jpg,48.49760055541992,98.95308303833008,132.49760055541992,190.95308303833008
007608.jpg,40.482269287109375,99.80709075927734,124.48226928710938,191.80709075927734
006279.jpg,41.530845642089844,97.58064270019531,125.53084564208984,189.5806427001953
007068.jpg,26.059024810791016,101.35748863220209,110.05902481079102,193.3574886322021
006610.jpg,50.88216781616211,102.42448043823242,134.8821678161621,194.42448043823242
009199.jpg,55.83218574523926,96.88104629516602,139.83218574523926,188.88104629516602
009303.jpg,37.985225677490234,100.91249465942383,121.98522567749023,192.91249465942383
009098.jpg,43.48624801635742,99.54000854492188,127.48624801635742,191.54000854492188
007215.jpg,43.67845916748047,101.51200866699219,127.67845916748047,193.5120086669922
001186.jpg,44.460079193115234,98.63305473327637,128.46007919311523,190.63305473327637
003750.jpg,49.47835159301758,94.671875,133.47835159301758,186.671875
008554.jpg,45.453514099121094,97.87389755249023,129.4535140991211,189.87389755249023
009921.jpg,50.82537078857422,96.70219802856445,134.82537078857422,188.70219802856445
000323.jpg,49.41491508483887,98.52006530761719,133.41491508483887,190.5200653076172
009768.jpg,50.70933532714844,97.5502700805664,134.70933532714844,189.5502700805664
009749.jpg,38.837820053100586,95.51494598388672,122.83782005310059,187.51494598388672
001432.jpg,43.670467376708984,100.76325988769531,127.67046737670898,192.7632598876953
009820.jpg,31.52255153656006,99.1312198638916,115.52255153656006,191.1312198638916
006626.jpg,44.13829803466797,97.06704521179196,128.13829803466797,189.06704521179196
000171.jpg,38.712284088134766,94.92964935302734,122.71228408813477,186.92964935302734
007095.jpg,45.91782760620117,99.45832443237305,129.91782760620117,191.45832443237305
006422.jpg,44.16380310058594,95.92771530151367,128.16380310058594,187.92771530151367
007347.jpg,49.17721176147461,95.91523742675781,133.1772117614746,187.9152374267578
009407.jpg,54.06775665283203,100.79287719726562,138.06775665283203,192.79287719726562
002088.jpg,50.41219711303711,100.56359100341797,134.4121971130371,192.56359100341797
004608.jpg,50.948015213012695,99.39056396484375,134.9480152130127,191.39056396484375
001714.jpg,46.63058662414551,100.24499893188477,130.6305866241455,192.24499893188477
001955.jpg,34.392784118652344,95.4621353149414,118.39278411865234,187.4621353149414
006673.jpg,57.24572563171387,99.53228378295898,141.24572563171387,191.53228378295898
007627.jpg,49.0697078704834,100.06975173950195,133.0697078704834,192.06975173950195
002161.jpg,47.77064895629883,97.59624862670898,131.77064895629883,189.59624862670898
006800.jpg,49.098772048950195,97.05503845214844,133.0987720489502,189.05503845214844
000386.jpg,42.883832931518555,99.55438232421875,126.88383293151855,191.55438232421875
004998.jpg,58.70522117614746,99.82638549804688,142.70522117614746,191.82638549804688
008959.jpg,60.90984344482422,100.08677291870117,144.90984344482422,192.08677291870117
007360.jpg,45.23318862915039,101.43458938598633,129.2331886291504,193.43458938598633
009704.jpg,35.756771087646484,97.32210922241211,119.75677108764648,189.3221092224121
007431.jpg,33.35502243041992,95.73495101928711,117.35502243041992,187.7349510192871
008342.jpg,44.8203125,100.7457771301269,128.8203125,192.7457771301269
000071.jpg,52.22404861450195,97.16116714477539,136.22404861450195,189.1611671447754
001460.jpg,36.57099723815918,96.59366607666016,120.57099723815918,188.59366607666016
009204.jpg,45.2963752746582,98.85866928100586,129.2963752746582,190.85866928100586
005421.jpg,43.06084442138672,97.99109268188477,127.06084442138672,189.99109268188477
001547.jpg,40.93949508666992,100.66178894042969,124.93949508666992,192.6617889404297
007140.jpg,45.45365905761719,100.06210327148438,129.4536590576172,192.06210327148438
006514.jpg,46.37260818481445,96.72286224365234,130.37260818481445,188.72286224365234
007416.jpg,38.670928955078125,97.8673267364502,122.67092895507812,189.8673267364502
006839.jpg,41.76458740234375,98.63523483276367,125.76458740234375,190.63523483276367
000540.jpg,51.80664253234863,99.15648078918457,135.80664253234863,191.15648078918457
006460.jpg,29.315828323364258,99.96270751953125,113.31582832336426,191.96270751953125
000197.jpg,52.123680114746094,102.30662155151367,136.1236801147461,194.30662155151367
004240.jpg,50.24925994873047,95.92867279052734,134.24925994873047,187.92867279052734
007349.jpg,42.74802589416504,107.19028854370117,126.74802589416504,199.19028854370117
007623.jpg,44.708200454711914,98.61962127685547,128.7082004547119,190.61962127685547
004719.jpg,39.565134048461914,101.37623977661133,123.56513404846191,193.37623977661133
004731.jpg,47.25418472290039,98.86285018920898,131.2541847229004,190.86285018920898
009025.jpg,43.93887519836426,99.83877563476562,127.93887519836426,191.83877563476562
004751.jpg,42.321933746337905,97.09940719604492,126.3219337463379,189.09940719604492
005542.jpg,43.11164093017578,103.35390853881836,127.11164093017578,195.35390853881836
006935.jpg,48.41176223754883,101.05246353149414,132.41176223754883,193.05246353149414
004115.jpg,50.48685646057129,100.25229263305664,134.4868564605713,192.25229263305664
000930.jpg,44.54797172546387,98.2817497253418,128.54797172546387,190.2817497253418
004379.jpg,52.29601287841797,100.55363845825195,136.29601287841797,192.55363845825195
005249.jpg,54.602691650390625,98.35758590698242,138.60269165039062,190.35758590698242
000035.jpg,47.089576721191406,96.09231567382812,131.0895767211914,188.09231567382812
008961.jpg,47.33577537536621,95.7588119506836,131.3357753753662,187.7588119506836
009680.jpg,56.44576454162598,101.03078079223633,140.44576454162598,193.03078079223633
004488.jpg,41.74093246459961,99.9012451171875,125.74093246459961,191.9012451171875
