filename,x1,y1,x2,y2
009116.jpg,68.89389038085938,67.371337890625,147.8520965576172,190.87167358398438
013048.jpg,37.22883987426758,64.50257873535156,117.08011627197266,183.7546844482422
011914.jpg,46.828941345214844,70.09500885009766,129.58547973632812,181.70867919921875
003467.jpg,55.28472900390625,76.08882141113281,139.7181396484375,178.48016357421875
010327.jpg,43.75347137451172,65.1482925415039,134.48606872558594,181.49046325683594
017538.jpg,48.273643493652344,64.74483489990234,128.76394653320312,178.5919647216797
017998.jpg,47.180458068847656,70.29585266113281,130.60440063476562,177.33120727539062
001437.jpg,43.889183044433594,67.447021484375,121.36353302001953,179.86685180664062
000963.jpg,37.45953369140625,60.78744888305664,126.58641052246094,186.49732971191406
005243.jpg,51.68973922729492,68.80460357666016,132.28732299804688,177.30398559570312
017769.jpg,47.406883239746094,69.410400390625,131.17507934570312,182.51287841796875
009418.jpg,47.04508972167969,62.991729736328125,135.7954559326172,183.72369384765625
017079.jpg,47.450714111328125,67.56058502197266,131.18548583984375,179.97271728515625
003581.jpg,37.42805862426758,64.57044219970703,121.0528335571289,176.78738403320312
013649.jpg,45.764434814453125,62.8834228515625,137.7411346435547,187.5436248779297
012914.jpg,54.376888275146484,69.58778381347656,135.87049865722656,175.51026916503906
010130.jpg,45.011260986328125,62.83308792114258,139.94017028808594,191.1914520263672
017726.jpg,48.015296936035156,71.01973724365234,124.70024871826172,170.79244995117188
017130.jpg,44.110618591308594,71.1820297241211,130.25711059570312,182.02598571777344
014007.jpg,49.484466552734375,77.01387023925781,126.89997863769531,175.2637176513672
019188.jpg,43.40031433105469,69.37646484375,131.585205078125,178.78233337402344
000118.jpg,34.69422912597656,59.67581558227539,127.11427307128906,181.6228485107422
009771.jpg,38.94984436035156,61.222145080566406,134.74624633789062,187.244140625
008280.jpg,42.361297607421875,68.93739318847656,122.92192840576172,179.330322265625
015674.jpg,48.95326232910156,69.69524383544922,131.46408081054688,175.93797302246094
007143.jpg,57.74052429199219,73.99278259277344,129.76564025878906,173.82371520996094
018609.jpg,48.953128814697266,68.34075927734375,130.5530548095703,177.5865020751953
005375.jpg,40.32658386230469,59.71399688720703,133.51922607421875,186.46820068359375
009207.jpg,49.51654815673828,64.42659759521484,133.44940185546875,183.7963409423828
000174.jpg,47.60240936279297,69.58544158935547,137.10250854492188,187.05345153808594
017084.jpg,46.06351852416992,65.7037124633789,128.36619567871094,180.24057006835938
000846.jpg,48.98711395263672,64.104736328125,141.38609313964844,180.7672882080078
005137.jpg,32.35112762451172,64.66751861572266,113.73863220214844,183.56103515625
000728.jpg,37.16735076904297,71.2525863647461,117.92535400390625,184.08554077148438
005532.jpg,56.11736297607422,66.96253967285156,138.35675048828125,180.89065551757812
012392.jpg,45.7236328125,65.88591003417969,131.91531372070312,187.33721923828125
005991.jpg,45.673500061035156,67.9258804321289,135.3217010498047,181.98028564453125
007608.jpg,41.02222442626953,75.20892333984375,123.94231414794922,176.40525817871094
006279.jpg,36.301605224609375,65.61698913574219,130.7600860595703,181.54429626464844
007068.jpg,24.877540588378906,60.55283737182617,111.24050903320312,194.16213989257812
011287.jpg,60.48753356933594,67.28166198730469,149.09329223632812,179.11917114257812
006610.jpg,52.742286682128906,75.2875747680664,133.0220489501953,181.56138610839844
009199.jpg,53.702152252197266,62.030967712402344,141.96221923828125,183.7311248779297
013247.jpg,44.83467483520508,73.57975769042969,131.43167114257812,181.49635314941406
009303.jpg,40.855682373046875,72.14611053466797,119.1147689819336,181.6788787841797
009098.jpg,45.17958068847656,72.2554931640625,125.79291534423828,178.82452392578125
012811.jpg,46.228153228759766,70.96714782714844,129.04446411132812,177.15170288085938
016991.jpg,49.19636535644531,66.86653900146484,128.40768432617188,176.214599609375
019519.jpg,53.508216857910156,65.92747497558594,136.48114013671875,174.33694458007812
019153.jpg,50.42131042480469,63.755615234375,138.51809692382812,178.9589080810547
016915.jpg,58.55434036254883,59.345462799072266,146.5467529296875,177.82980346679688
013239.jpg,43.525089263916016,64.54155731201172,133.4359893798828,184.95103454589844
016154.jpg,45.81925964355469,73.2021255493164,127.0312728881836,179.36227416992188
011526.jpg,52.15043258666992,74.86048126220703,136.45443725585938,190.26611328125
010157.jpg,42.0037841796875,71.57447052001953,127.32306671142578,184.65338134765625
007215.jpg,45.33097839355469,71.93659973144531,126.02593994140625,183.08741760253906
001186.jpg,41.011436462402344,63.8162956237793,131.90872192382812,185.44981384277344
003750.jpg,51.13787078857422,66.30741882324219,131.81883239746094,175.0363311767578
018574.jpg,40.89961242675781,69.19775390625,131.60203552246094,181.9651641845703
008554.jpg,45.38069152832031,67.41788482666016,129.52633666992188,180.3299102783203
009921.jpg,53.84544372558594,69.08220672607422,131.8052978515625,176.3221893310547
017600.jpg,53.51482391357422,67.223876953125,135.5540008544922,181.48048400878906
014390.jpg,50.51388931274414,59.4239501953125,138.5355987548828,182.4852294921875
017044.jpg,61.74586486816406,59.92646789550781,139.6827392578125,176.97271728515625
014364.jpg,48.1048698425293,66.30415344238281,129.049560546875,180.5008087158203
000323.jpg,49.843257904052734,70.30732727050781,132.986572265625,178.73280334472656
009768.jpg,51.704833984375,69.22048950195312,133.71383666992188,177.8800506591797
009749.jpg,31.244609832763672,53.91841125488281,130.4310302734375,189.11148071289062
017274.jpg,49.882057189941406,77.92987823486328,129.0136260986328,173.9348907470703
001432.jpg,42.317359924316406,71.30856323242188,129.02357482910156,182.21795654296875
