filename,x1,y1,x2,y2
000001.jpg,58.678592681884766,87.1767635345459,142.67859268188477,179.1767635345459
000004.jpg,29.15065097808838,81.80197906494142,113.15065097808838,173.8019790649414
000005.jpg,49.19144821166992,83.61784744262695,133.19144821166992,175.61784744262695
000006.jpg,40.26529121398926,88.49574661254883,124.26529121398926,180.49574661254883
000007.jpg,45.781036376953125,87.30814361572266,129.78103637695312,179.30814361572266
000009.jpg,40.953346252441406,86.23092269897461,124.9533462524414,178.2309226989746
000010.jpg,46.70619201660156,89.10345077514648,130.70619201660156,181.10345077514648
000011.jpg,41.967811584472656,88.21023941040039,125.96781158447266,180.2102394104004
000012.jpg,49.062211990356445,89.27833557128906,133.06221199035645,181.27833557128906
000019.jpg,47.49276542663574,88.44851303100586,131.49276542663574,180.44851303100586
000023.jpg,44.945831298828125,86.9908676147461,128.94583129882812,178.9908676147461
000024.jpg,50.35443878173828,89.41044998168945,134.35443878173828,181.41044998168945
000026.jpg,47.777095794677734,87.74284362792969,131.77709579467773,179.7428436279297
000027.jpg,39.1798095703125,88.35637474060059,123.1798095703125,180.3563747406006
000028.jpg,45.94148826599121,96.67362976074219,129.9414882659912,188.6736297607422
000029.jpg,44.35097312927246,88.78677749633789,128.35097312927246,180.7867774963379
000033.jpg,47.827199935913086,86.03535461425781,131.8271999359131,178.0353546142578
000034.jpg,43.09907531738281,87.16683197021484,127.09907531738281,179.16683197021484
000035.jpg,46.92811965942383,85.7602767944336,130.92811965942383,177.7602767944336
000038.jpg,43.87687110900879,89.37836837768555,127.87687110900879,181.37836837768555
000039.jpg,37.49543380737305,88.43552017211914,121.49543380737305,180.43552017211914
000040.jpg,44.69903564453125,87.30784225463867,128.69903564453125,179.30784225463867
000041.jpg,71.53213500976562,88.26495170593262,155.53213500976562,180.26495170593262
000042.jpg,46.595333099365234,87.49209594726562,130.59533309936523,179.49209594726562
000043.jpg,47.025386810302734,88.31597900390625,131.02538681030273,180.31597900390625
000045.jpg,47.915475845336914,90.51152801513672,131.9154758453369,182.51152801513672
000046.jpg,48.69963073730469,88.60430908203125,132.6996307373047,180.60430908203125
000050.jpg,42.54952430725098,88.49357604980469,126.54952430725098,180.4935760498047
000054.jpg,50.87630081176758,88.93766784667969,134.87630081176758,180.9376678466797
000056.jpg,42.87039566040039,87.53702926635742,126.87039566040039,179.53702926635742
000057.jpg,38.51032638549805,88.58689880371094,122.51032638549805,180.58689880371094
000058.jpg,44.72264862060547,85.49872779846191,128.72264862060547,177.4987277984619
000062.jpg,46.4600830078125,89.9081039428711,130.4600830078125,181.9081039428711
000063.jpg,55.512229919433594,89.52932548522949,139.5122299194336,181.5293254852295
000064.jpg,44.96426963806152,88.12184524536133,128.96426963806152,180.12184524536133
000071.jpg,52.07925033569336,87.23148727416992,136.07925033569336,179.23148727416992
000073.jpg,60.987640380859375,88.40584564208984,144.98764038085938,180.40584564208984
000076.jpg,52.82950973510742,87.49964141845703,136.82950973510742,179.49964141845703
